85.0, 58.0, 54.0, 63.0
84.0, 57.0, 55.0, 65.0
84.0, 57.0, 54.0, 64.0
84.0, 57.0, 55.0, 65.0
84.0, 57.0, 56.0, 65.0
84.0, 57.0, 54.0, 64.0
83.0, 57.0, 55.0, 64.0
84.0, 58.0, 54.0, 64.0
83.0, 57.0, 55.0, 65.0
83.0, 57.0, 55.0, 64.0
83.0, 57.0, 56.0, 65.0
83.0, 57.0, 55.0, 64.0
83.0, 57.0, 55.0, 65.0
82.0, 57.0, 56.0, 65.0
83.0, 57.0, 55.0, 64.0
82.0, 56.0, 55.0, 65.0
82.0, 57.0, 56.0, 65.0
82.0, 57.0, 56.0, 66.0
81.0, 57.0, 57.0, 65.0
82.0, 57.0, 56.0, 66.0
81.0, 57.0, 57.0, 65.0
82.0, 57.0, 55.0, 65.0
83.0, 58.0, 54.0, 65.0
82.0, 57.0, 56.0, 65.0
82.0, 57.0, 56.0, 64.0
82.0, 57.0, 56.0, 66.0
83.0, 57.0, 56.0, 65.0
83.0, 58.0, 56.0, 64.0
83.0, 58.0, 56.0, 64.0
84.0, 58.0, 56.0, 66.0
84.0, 58.0, 55.0, 65.0
84.0, 58.0, 56.0, 65.0
85.0, 58.0, 56.0, 65.0
85.0, 58.0, 55.0, 65.0
86.0, 58.0, 55.0, 65.0
86.0, 58.0, 56.0, 65.0
86.0, 57.0, 56.0, 67.0
86.0, 57.0, 56.0, 65.0
87.0, 57.0, 56.0, 66.0
87.0, 57.0, 56.0, 66.0
88.0, 58.0, 55.0, 65.0
88.0, 58.0, 56.0, 65.0
88.0, 58.0, 56.0, 65.0
88.0, 58.0, 56.0, 66.0
89.0, 58.0, 55.0, 64.0
89.0, 58.0, 55.0, 65.0
90.0, 58.0, 55.0, 64.0
90.0, 58.0, 55.0, 64.0
90.0, 58.0, 55.0, 65.0
90.0, 58.0, 55.0, 64.0
89.0, 58.0, 56.0, 65.0
89.0, 59.0, 55.0, 64.0
88.0, 58.0, 56.0, 65.0
87.0, 58.0, 55.0, 64.0
86.0, 58.0, 55.0, 64.0
86.0, 59.0, 54.0, 64.0
85.0, 58.0, 55.0, 64.0
84.0, 58.0, 55.0, 64.0
84.0, 58.0, 54.0, 65.0
83.0, 58.0, 56.0, 65.0
83.0, 58.0, 57.0, 66.0
83.0, 58.0, 54.0, 65.0
83.0, 59.0, 54.0, 65.0
83.0, 58.0, 57.0, 66.0
84.0, 58.0, 55.0, 65.0
84.0, 58.0, 57.0, 65.0
85.0, 57.0, 56.0, 66.0
86.0, 57.0, 57.0, 66.0
87.0, 57.0, 56.0, 67.0
87.0, 57.0, 56.0, 67.0
89.0, 57.0, 54.0, 66.0
88.0, 56.0, 56.0, 68.0
89.0, 57.0, 55.0, 67.0
89.0, 57.0, 56.0, 66.0
89.0, 57.0, 56.0, 65.0
89.0, 57.0, 56.0, 65.0
88.0, 57.0, 56.0, 65.0
88.0, 57.0, 55.0, 65.0
87.0, 57.0, 56.0, 65.0
87.0, 56.0, 56.0, 65.0
86.0, 56.0, 57.0, 65.0
86.0, 56.0, 56.0, 66.0
86.0, 57.0, 56.0, 65.0
85.0, 56.0, 56.0, 65.0
84.0, 56.0, 57.0, 65.0
83.0, 56.0, 57.0, 65.0
82.0, 55.0, 57.0, 66.0
81.0, 56.0, 56.0, 65.0
81.0, 55.0, 56.0, 65.0
80.0, 55.0, 57.0, 66.0
79.0, 55.0, 55.0, 65.0
79.0, 55.0, 55.0, 65.0
79.0, 55.0, 55.0, 66.0
78.0, 55.0, 56.0, 66.0
78.0, 55.0, 56.0, 66.0
78.0, 55.0, 55.0, 66.0
78.0, 55.0, 55.0, 66.0
78.0, 55.0, 55.0, 66.0
78.0, 55.0, 57.0, 66.0
79.0, 55.0, 56.0, 65.0
79.0, 56.0, 56.0, 65.0
80.0, 55.0, 56.0, 65.0
80.0, 55.0, 56.0, 65.0
81.0, 55.0, 56.0, 65.0
82.0, 55.0, 57.0, 65.0
83.0, 56.0, 57.0, 65.0
84.0, 56.0, 56.0, 64.0
85.0, 56.0, 57.0, 65.0
87.0, 56.0, 57.0, 65.0
89.0, 57.0, 56.0, 64.0
90.0, 57.0, 57.0, 65.0
92.0, 57.0, 57.0, 65.0
93.0, 57.0, 57.0, 65.0
94.0, 57.0, 57.0, 64.0
96.0, 57.0, 57.0, 64.0
96.0, 57.0, 57.0, 64.0
97.0, 57.0, 57.0, 64.0
97.0, 56.0, 57.0, 65.0
98.0, 56.0, 56.0, 65.0
97.0, 56.0, 57.0, 65.0
97.0, 56.0, 57.0, 66.0
96.0, 56.0, 57.0, 67.0
96.0, 56.0, 57.0, 66.0
95.0, 55.0, 57.0, 66.0
93.0, 54.0, 57.0, 66.0
91.0, 54.0, 58.0, 67.0
90.0, 54.0, 58.0, 66.0
88.0, 53.0, 58.0, 67.0
87.0, 53.0, 58.0, 68.0
85.0, 52.0, 59.0, 68.0
83.0, 53.0, 59.0, 67.0
81.0, 53.0, 60.0, 67.0
80.0, 53.0, 59.0, 68.0
79.0, 53.0, 59.0, 67.0
78.0, 53.0, 60.0, 67.0
77.0, 54.0, 60.0, 67.0
77.0, 52.0, 60.0, 68.0
76.0, 52.0, 60.0, 68.0
76.0, 51.0, 60.0, 69.0
76.0, 51.0, 60.0, 69.0
75.0, 51.0, 61.0, 69.0
76.0, 51.0, 60.0, 69.0
77.0, 50.0, 60.0, 69.0
77.0, 49.0, 61.0, 69.0
78.0, 49.0, 61.0, 69.0
79.0, 47.0, 62.0, 70.0
80.0, 48.0, 61.0, 69.0
81.0, 47.0, 62.0, 70.0
83.0, 46.0, 62.0, 71.0
84.0, 46.0, 63.0, 72.0
86.0, 46.0, 63.0, 71.0
89.0, 46.0, 63.0, 72.0
92.0, 46.0, 63.0, 73.0
95.0, 46.0, 64.0, 72.0
99.0, 47.0, 64.0, 72.0
104.0, 48.0, 65.0, 71.0
109.0, 48.0, 65.0, 71.0
114.0, 48.0, 65.0, 72.0
120.0, 48.0, 67.0, 73.0
126.0, 48.0, 66.0, 72.0
132.0, 47.0, 67.0, 72.0
138.0, 47.0, 67.0, 72.0
144.0, 47.0, 65.0, 70.0
149.0, 46.0, 66.0, 71.0
154.0, 47.0, 67.0, 71.0
159.0, 47.0, 66.0, 69.0
164.0, 47.0, 66.0, 69.0
167.0, 47.0, 66.0, 69.0
171.0, 47.0, 66.0, 68.0
176.0, 47.0, 64.0, 68.0
178.0, 47.0, 64.0, 68.0
181.0, 47.0, 64.0, 68.0
184.0, 47.0, 63.0, 68.0
186.0, 47.0, 63.0, 67.0
187.0, 46.0, 63.0, 68.0
189.0, 47.0, 63.0, 67.0
190.0, 47.0, 62.0, 69.0
190.0, 47.0, 63.0, 69.0
191.0, 48.0, 62.0, 67.0
190.0, 47.0, 62.0, 67.0
191.0, 48.0, 62.0, 67.0
191.0, 49.0, 61.0, 66.0
189.0, 48.0, 62.0, 67.0
188.0, 48.0, 61.0, 67.0
186.0, 49.0, 62.0, 67.0
184.0, 49.0, 62.0, 67.0
182.0, 49.0, 62.0, 67.0
180.0, 49.0, 62.0, 66.0
177.0, 50.0, 62.0, 65.0
174.0, 49.0, 62.0, 66.0
171.0, 50.0, 62.0, 65.0
168.0, 50.0, 62.0, 66.0
165.0, 52.0, 60.0, 65.0
161.0, 51.0, 60.0, 66.0
156.0, 51.0, 61.0, 66.0
152.0, 51.0, 61.0, 66.0
147.0, 51.0, 61.0, 66.0
142.0, 52.0, 61.0, 65.0
137.0, 52.0, 61.0, 65.0
132.0, 52.0, 61.0, 65.0
127.0, 52.0, 61.0, 65.0
122.0, 53.0, 61.0, 64.0
118.0, 53.0, 61.0, 64.0
113.0, 53.0, 61.0, 64.0
109.0, 54.0, 59.0, 64.0
106.0, 55.0, 59.0, 63.0
102.0, 55.0, 59.0, 63.0
99.0, 55.0, 59.0, 63.0
96.0, 55.0, 59.0, 63.0
94.0, 56.0, 58.0, 63.0
92.0, 55.0, 59.0, 63.0
90.0, 57.0, 59.0, 63.0
88.0, 56.0, 58.0, 63.0
86.0, 55.0, 59.0, 63.0
84.0, 55.0, 60.0, 64.0
84.0, 56.0, 59.0, 63.0
83.0, 55.0, 59.0, 64.0
83.0, 56.0, 59.0, 62.0
82.0, 56.0, 59.0, 63.0
82.0, 55.0, 59.0, 63.0
81.0, 55.0, 59.0, 63.0
83.0, 56.0, 58.0, 63.0
84.0, 56.0, 58.0, 62.0
84.0, 55.0, 58.0, 63.0
85.0, 55.0, 59.0, 63.0
86.0, 55.0, 59.0, 63.0
89.0, 55.0, 58.0, 62.0
90.0, 55.0, 59.0, 64.0
92.0, 55.0, 59.0, 64.0
95.0, 55.0, 59.0, 64.0
97.0, 55.0, 59.0, 64.0
100.0, 55.0, 59.0, 64.0
103.0, 55.0, 60.0, 64.0
107.0, 56.0, 59.0, 64.0
111.0, 56.0, 59.0, 62.0
114.0, 56.0, 60.0, 64.0
118.0, 56.0, 60.0, 64.0
123.0, 56.0, 60.0, 64.0
128.0, 57.0, 60.0, 64.0
132.0, 56.0, 60.0, 64.0
137.0, 57.0, 60.0, 63.0
142.0, 56.0, 60.0, 64.0
146.0, 56.0, 60.0, 64.0
151.0, 56.0, 60.0, 65.0
156.0, 56.0, 60.0, 64.0
160.0, 56.0, 60.0, 64.0
165.0, 57.0, 60.0, 65.0
170.0, 57.0, 59.0, 64.0
175.0, 58.0, 57.0, 63.0
178.0, 58.0, 58.0, 63.0
183.0, 59.0, 56.0, 62.0
187.0, 59.0, 55.0, 61.0
190.0, 59.0, 55.0, 63.0
193.0, 59.0, 55.0, 62.0
196.0, 59.0, 54.0, 62.0
199.0, 59.0, 54.0, 62.0
201.0, 59.0, 54.0, 62.0
203.0, 59.0, 54.0, 63.0
205.0, 58.0, 54.0, 64.0
206.0, 58.0, 54.0, 65.0
207.0, 59.0, 54.0, 65.0
209.0, 60.0, 52.0, 63.0
210.0, 59.0, 53.0, 62.0
209.0, 60.0, 54.0, 63.0
209.0, 59.0, 54.0, 63.0
208.0, 58.0, 54.0, 64.0
209.0, 59.0, 53.0, 64.0
208.0, 59.0, 54.0, 64.0
207.0, 58.0, 55.0, 64.0
205.0, 58.0, 55.0, 64.0
204.0, 57.0, 55.0, 65.0
204.0, 58.0, 54.0, 65.0
203.0, 58.0, 54.0, 64.0
199.0, 57.0, 56.0, 66.0
198.0, 57.0, 56.0, 65.0
197.0, 56.0, 54.0, 65.0
195.0, 56.0, 55.0, 65.0
192.0, 56.0, 56.0, 66.0
190.0, 55.0, 56.0, 65.0
187.0, 55.0, 56.0, 66.0
185.0, 55.0, 55.0, 66.0
182.0, 54.0, 56.0, 68.0
181.0, 54.0, 54.0, 67.0
177.0, 54.0, 55.0, 67.0
174.0, 53.0, 55.0, 68.0
172.0, 53.0, 54.0, 68.0
169.0, 52.0, 54.0, 69.0
166.0, 51.0, 54.0, 70.0
163.0, 52.0, 55.0, 69.0
160.0, 51.0, 55.0, 71.0
158.0, 51.0, 55.0, 71.0
155.0, 51.0, 55.0, 70.0
152.0, 49.0, 55.0, 72.0
150.0, 50.0, 55.0, 70.0
147.0, 49.0, 55.0, 71.0
147.0, 50.0, 53.0, 70.0
145.0, 49.0, 54.0, 70.0
143.0, 49.0, 54.0, 70.0
140.0, 48.0, 55.0, 72.0
138.0, 48.0, 57.0, 74.0
137.0, 48.0, 56.0, 74.0
136.0, 47.0, 57.0, 76.0
135.0, 47.0, 56.0, 76.0
133.0, 46.0, 58.0, 78.0
132.0, 45.0, 58.0, 78.0
133.0, 47.0, 57.0, 78.0
132.0, 46.0, 58.0, 78.0
133.0, 47.0, 57.0, 76.0
133.0, 46.0, 57.0, 77.0
133.0, 47.0, 57.0, 77.0
133.0, 47.0, 58.0, 76.0
134.0, 47.0, 58.0, 77.0
135.0, 47.0, 58.0, 78.0
135.0, 46.0, 59.0, 79.0
137.0, 45.0, 59.0, 80.0
139.0, 46.0, 58.0, 78.0
141.0, 46.0, 59.0, 79.0
142.0, 45.0, 59.0, 79.0
146.0, 45.0, 59.0, 78.0
148.0, 45.0, 59.0, 78.0
150.0, 44.0, 60.0, 78.0
153.0, 44.0, 60.0, 79.0
156.0, 44.0, 60.0, 77.0
161.0, 44.0, 59.0, 78.0
164.0, 43.0, 60.0, 77.0
168.0, 43.0, 60.0, 78.0
173.0, 43.0, 59.0, 76.0
176.0, 43.0, 61.0, 77.0
180.0, 43.0, 59.0, 76.0
183.0, 42.0, 61.0, 76.0
187.0, 42.0, 60.0, 77.0
191.0, 42.0, 61.0, 77.0
194.0, 42.0, 62.0, 78.0
198.0, 41.0, 61.0, 79.0
202.0, 42.0, 61.0, 77.0
205.0, 41.0, 61.0, 77.0
208.0, 41.0, 62.0, 78.0
211.0, 41.0, 62.0, 78.0
214.0, 41.0, 62.0, 78.0
216.0, 40.0, 64.0, 78.0
219.0, 40.0, 64.0, 81.0
222.0, 40.0, 63.0, 79.0
223.0, 40.0, 64.0, 81.0
226.0, 40.0, 63.0, 80.0
227.0, 40.0, 63.0, 80.0
228.0, 40.0, 63.0, 80.0
229.0, 41.0, 63.0, 79.0
230.0, 41.0, 62.0, 79.0
231.0, 40.0, 62.0, 79.0
230.0, 40.0, 63.0, 79.0
230.0, 39.0, 63.0, 80.0
229.0, 39.0, 64.0, 81.0
228.0, 39.0, 64.0, 82.0
226.0, 38.0, 65.0, 82.0
226.0, 39.0, 65.0, 81.0
224.0, 38.0, 65.0, 81.0
222.0, 38.0, 65.0, 82.0
220.0, 38.0, 65.0, 80.0
217.0, 39.0, 66.0, 80.0
214.0, 38.0, 65.0, 80.0
211.0, 38.0, 66.0, 79.0
208.0, 39.0, 65.0, 79.0
204.0, 38.0, 66.0, 79.0
200.0, 38.0, 65.0, 79.0
196.0, 37.0, 66.0, 79.0
193.0, 37.0, 65.0, 79.0
188.0, 37.0, 66.0, 79.0
183.0, 36.0, 66.0, 80.0
179.0, 35.0, 67.0, 80.0
174.0, 35.0, 67.0, 81.0
170.0, 35.0, 67.0, 81.0
166.0, 35.0, 67.0, 81.0
161.0, 34.0, 68.0, 82.0
158.0, 35.0, 66.0, 82.0
154.0, 34.0, 67.0, 83.0
151.0, 35.0, 66.0, 82.0
147.0, 35.0, 67.0, 83.0
145.0, 35.0, 66.0, 82.0
142.0, 35.0, 66.0, 83.0
139.0, 36.0, 66.0, 81.0
137.0, 35.0, 67.0, 83.0
135.0, 35.0, 65.0, 82.0
133.0, 36.0, 66.0, 82.0
132.0, 35.0, 66.0, 83.0
131.0, 36.0, 65.0, 82.0
130.0, 37.0, 65.0, 83.0
129.0, 37.0, 66.0, 82.0
130.0, 38.0, 64.0, 81.0
130.0, 38.0, 65.0, 81.0
130.0, 39.0, 65.0, 80.0
131.0, 40.0, 64.0, 79.0
132.0, 41.0, 65.0, 80.0
132.0, 41.0, 65.0, 80.0
135.0, 43.0, 63.0, 77.0
136.0, 43.0, 64.0, 78.0
138.0, 44.0, 64.0, 76.0
139.0, 44.0, 64.0, 76.0
142.0, 45.0, 63.0, 75.0
143.0, 45.0, 63.0, 75.0
144.0, 46.0, 64.0, 75.0
147.0, 47.0, 63.0, 73.0
148.0, 48.0, 63.0, 74.0
150.0, 49.0, 62.0, 73.0
151.0, 49.0, 62.0, 72.0
152.0, 50.0, 62.0, 72.0
153.0, 51.0, 62.0, 71.0
154.0, 51.0, 61.0, 71.0
154.0, 52.0, 61.0, 71.0
155.0, 53.0, 61.0, 70.0
156.0, 53.0, 60.0, 69.0
155.0, 53.0, 61.0, 69.0
156.0, 53.0, 59.0, 69.0
156.0, 53.0, 60.0, 69.0
155.0, 53.0, 59.0, 69.0
155.0, 54.0, 59.0, 67.0
154.0, 53.0, 59.0, 68.0
154.0, 53.0, 59.0, 68.0
153.0, 53.0, 58.0, 68.0
152.0, 54.0, 58.0, 67.0
150.0, 54.0, 58.0, 67.0
149.0, 54.0, 58.0, 67.0
147.0, 54.0, 58.0, 66.0
145.0, 54.0, 58.0, 67.0
143.0, 55.0, 58.0, 67.0
141.0, 55.0, 58.0, 67.0
139.0, 55.0, 58.0, 67.0
136.0, 56.0, 57.0, 66.0
133.0, 56.0, 58.0, 66.0
131.0, 57.0, 57.0, 66.0
127.0, 56.0, 58.0, 67.0
124.0, 57.0, 58.0, 66.0
121.0, 58.0, 57.0, 66.0
118.0, 58.0, 57.0, 67.0
115.0, 59.0, 57.0, 66.0
111.0, 60.0, 57.0, 66.0
109.0, 60.0, 56.0, 66.0
106.0, 61.0, 56.0, 66.0
105.0, 61.0, 55.0, 66.0
102.0, 62.0, 55.0, 65.0
100.0, 62.0, 54.0, 66.0
98.0, 62.0, 55.0, 66.0
96.0, 63.0, 54.0, 65.0
94.0, 62.0, 55.0, 66.0
93.0, 63.0, 55.0, 65.0
92.0, 63.0, 55.0, 64.0
90.0, 62.0, 55.0, 65.0
90.0, 63.0, 55.0, 65.0
90.0, 62.0, 55.0, 64.0
89.0, 63.0, 54.0, 64.0
89.0, 62.0, 54.0, 64.0
88.0, 63.0, 54.0, 63.0
88.0, 62.0, 54.0, 64.0
89.0, 63.0, 54.0, 63.0
89.0, 62.0, 53.0, 63.0
89.0, 62.0, 54.0, 63.0
89.0, 62.0, 54.0, 63.0
89.0, 62.0, 54.0, 63.0
90.0, 61.0, 54.0, 63.0
91.0, 60.0, 54.0, 64.0
91.0, 60.0, 54.0, 64.0
93.0, 61.0, 54.0, 64.0
94.0, 61.0, 53.0, 63.0
95.0, 60.0, 55.0, 64.0
97.0, 60.0, 55.0, 63.0
99.0, 61.0, 53.0, 63.0
100.0, 60.0, 54.0, 63.0
102.0, 60.0, 55.0, 63.0
104.0, 60.0, 54.0, 63.0
106.0, 60.0, 54.0, 63.0
108.0, 59.0, 55.0, 63.0
111.0, 60.0, 53.0, 62.0
113.0, 60.0, 53.0, 62.0
115.0, 60.0, 54.0, 63.0
117.0, 60.0, 54.0, 63.0
119.0, 60.0, 53.0, 61.0
122.0, 60.0, 53.0, 62.0
125.0, 60.0, 53.0, 61.0
127.0, 60.0, 54.0, 62.0
129.0, 60.0, 54.0, 62.0
132.0, 61.0, 53.0, 62.0
134.0, 61.0, 54.0, 62.0
137.0, 62.0, 53.0, 61.0
139.0, 62.0, 53.0, 61.0
141.0, 62.0, 54.0, 61.0
143.0, 62.0, 53.0, 62.0
145.0, 63.0, 52.0, 61.0
147.0, 62.0, 53.0, 61.0
149.0, 61.0, 54.0, 63.0
150.0, 63.0, 53.0, 61.0
151.0, 63.0, 53.0, 61.0
153.0, 62.0, 52.0, 62.0
153.0, 62.0, 54.0, 62.0
155.0, 62.0, 52.0, 62.0
155.0, 62.0, 53.0, 62.0
156.0, 63.0, 52.0, 62.0
156.0, 62.0, 54.0, 62.0
156.0, 62.0, 53.0, 63.0
156.0, 61.0, 53.0, 64.0
155.0, 62.0, 54.0, 63.0
154.0, 61.0, 54.0, 63.0
154.0, 61.0, 54.0, 64.0
153.0, 61.0, 54.0, 63.0
153.0, 60.0, 54.0, 64.0
152.0, 60.0, 55.0, 64.0
150.0, 59.0, 56.0, 65.0
149.0, 58.0, 56.0, 66.0
148.0, 58.0, 55.0, 66.0
147.0, 57.0, 55.0, 66.0
146.0, 57.0, 55.0, 66.0
143.0, 56.0, 56.0, 67.0
142.0, 55.0, 56.0, 67.0
140.0, 54.0, 57.0, 68.0
138.0, 55.0, 57.0, 67.0
136.0, 53.0, 57.0, 69.0
134.0, 53.0, 58.0, 69.0
133.0, 54.0, 58.0, 69.0
132.0, 53.0, 58.0, 70.0
130.0, 54.0, 58.0, 69.0
130.0, 53.0, 58.0, 69.0
129.0, 54.0, 58.0, 68.0
128.0, 54.0, 57.0, 69.0
127.0, 53.0, 58.0, 69.0
127.0, 53.0, 58.0, 69.0
126.0, 53.0, 59.0, 70.0
125.0, 53.0, 59.0, 69.0
125.0, 52.0, 59.0, 70.0
125.0, 53.0, 59.0, 70.0
125.0, 52.0, 60.0, 70.0
127.0, 53.0, 57.0, 69.0
126.0, 53.0, 59.0, 70.0
127.0, 53.0, 59.0, 70.0
128.0, 53.0, 59.0, 70.0
129.0, 54.0, 59.0, 69.0
131.0, 53.0, 60.0, 70.0
131.0, 53.0, 60.0, 69.0
133.0, 53.0, 60.0, 69.0
135.0, 53.0, 61.0, 70.0
137.0, 52.0, 61.0, 70.0
139.0, 52.0, 61.0, 70.0
142.0, 51.0, 61.0, 71.0
144.0, 51.0, 61.0, 70.0
147.0, 50.0, 62.0, 71.0
150.0, 50.0, 62.0, 71.0
153.0, 50.0, 62.0, 71.0
156.0, 49.0, 63.0, 71.0
159.0, 48.0, 63.0, 71.0
163.0, 48.0, 63.0, 72.0
166.0, 48.0, 63.0, 71.0
169.0, 47.0, 63.0, 72.0
173.0, 47.0, 63.0, 73.0
176.0, 46.0, 63.0, 73.0
179.0, 47.0, 63.0, 73.0
182.0, 46.0, 63.0, 73.0
185.0, 46.0, 63.0, 73.0
189.0, 46.0, 63.0, 73.0
191.0, 45.0, 64.0, 73.0
194.0, 46.0, 63.0, 73.0
197.0, 45.0, 63.0, 73.0
200.0, 46.0, 63.0, 74.0
202.0, 46.0, 63.0, 73.0
205.0, 46.0, 63.0, 73.0
206.0, 46.0, 63.0, 74.0
209.0, 46.0, 63.0, 74.0
210.0, 46.0, 63.0, 75.0
212.0, 46.0, 63.0, 74.0
213.0, 46.0, 62.0, 73.0
214.0, 45.0, 62.0, 74.0
215.0, 45.0, 62.0, 75.0
216.0, 45.0, 62.0, 74.0
217.0, 45.0, 62.0, 74.0
216.0, 45.0, 63.0, 75.0
216.0, 45.0, 62.0, 74.0
216.0, 45.0, 62.0, 75.0
216.0, 45.0, 62.0, 75.0
216.0, 45.0, 62.0, 74.0
215.0, 44.0, 62.0, 75.0
214.0, 44.0, 63.0, 76.0
213.0, 44.0, 63.0, 76.0
212.0, 44.0, 63.0, 76.0
211.0, 44.0, 63.0, 76.0
210.0, 44.0, 63.0, 75.0
208.0, 43.0, 63.0, 76.0
205.0, 42.0, 64.0, 77.0
203.0, 42.0, 64.0, 77.0
200.0, 42.0, 65.0, 76.0
198.0, 41.0, 64.0, 78.0
195.0, 41.0, 64.0, 77.0
192.0, 40.0, 65.0, 77.0
188.0, 40.0, 65.0, 77.0
185.0, 39.0, 66.0, 77.0
182.0, 39.0, 64.0, 78.0
178.0, 39.0, 65.0, 77.0
174.0, 38.0, 66.0, 78.0
170.0, 38.0, 66.0, 79.0
166.0, 37.0, 67.0, 79.0
162.0, 36.0, 67.0, 81.0
159.0, 36.0, 66.0, 80.0
155.0, 36.0, 65.0, 79.0
151.0, 36.0, 67.0, 80.0
148.0, 35.0, 66.0, 82.0
145.0, 35.0, 65.0, 81.0
141.0, 35.0, 65.0, 81.0
138.0, 35.0, 65.0, 82.0
134.0, 35.0, 67.0, 82.0
131.0, 36.0, 66.0, 82.0
130.0, 35.0, 65.0, 82.0
127.0, 36.0, 64.0, 82.0
124.0, 36.0, 66.0, 82.0
123.0, 35.0, 64.0, 84.0
119.0, 35.0, 65.0, 84.0
118.0, 36.0, 65.0, 83.0
117.0, 36.0, 63.0, 83.0
116.0, 36.0, 63.0, 83.0
112.0, 36.0, 65.0, 83.0
112.0, 36.0, 64.0, 83.0
110.0, 36.0, 65.0, 83.0
109.0, 36.0, 66.0, 84.0
109.0, 36.0, 64.0, 83.0
109.0, 35.0, 64.0, 83.0
109.0, 36.0, 64.0, 83.0
109.0, 36.0, 64.0, 83.0
110.0, 37.0, 64.0, 82.0
110.0, 37.0, 63.0, 82.0
110.0, 36.0, 64.0, 83.0
111.0, 36.0, 64.0, 82.0
112.0, 35.0, 65.0, 83.0
114.0, 35.0, 63.0, 81.0
115.0, 35.0, 64.0, 82.0
114.0, 35.0, 65.0, 82.0
116.0, 35.0, 65.0, 82.0
118.0, 36.0, 64.0, 81.0
120.0, 37.0, 63.0, 80.0
121.0, 37.0, 63.0, 80.0
122.0, 38.0, 64.0, 79.0
125.0, 39.0, 62.0, 79.0
125.0, 39.0, 63.0, 78.0
127.0, 39.0, 62.0, 78.0
129.0, 40.0, 62.0, 78.0
129.0, 40.0, 62.0, 77.0
131.0, 41.0, 61.0, 78.0
132.0, 41.0, 61.0, 78.0
133.0, 42.0, 61.0, 77.0
133.0, 43.0, 61.0, 77.0
133.0, 42.0, 61.0, 77.0
135.0, 43.0, 61.0, 78.0
134.0, 44.0, 61.0, 78.0
135.0, 44.0, 60.0, 77.0
135.0, 44.0, 61.0, 78.0
134.0, 42.0, 61.0, 79.0
133.0, 43.0, 61.0, 78.0
134.0, 43.0, 60.0, 79.0
131.0, 42.0, 62.0, 79.0
130.0, 42.0, 61.0, 79.0
129.0, 43.0, 61.0, 78.0
127.0, 43.0, 62.0, 79.0
124.0, 42.0, 61.0, 79.0
122.0, 43.0, 61.0, 78.0
